code,name,formation_datetime,formation_lat,formation_lon,ACE,rhum_minus_0_days,rhum_minus_3_days,rhum_minus_7_days,rhum_minus_14_days,sst_minus_0_days,sst_minus_3_days,sst_minus_7_days,sst_minus_14_days,vws_minus_0_days,vws_minus_3_days,vws_minus_7_days,vws_minus_14_days
AL132018,LESLIE,2018-09-22 00:00:00,35.0,315.0,25.8,56.75,4.75,36.0,18.0,26.03999900817871,26.399999618530273,26.40999984741211,27.43000030517578,14.14767820643428,11.838162637382467,20.682874560797973,7.952378235755625
AL122018,KIRK,2018-09-22 06:00:00,7.7,338.2,4.3325,31.0,93.0,53.0,74.25,27.93000030517578,27.670000076293945,27.510000228881836,26.8799991607666,4.208447304074487,11.222990435114353,7.243884121488077,20.37694130478364
AL142018,MICHAEL,2018-10-06 18:00:00,17.8,273.4,19.79,54.5,55.75,33.75,57.25,29.689998626708984,29.75,29.399999618530273,29.559999465942383,15.61823544742804,19.95298092523406,16.999776600885056,14.781351856150485
AL152018,NADINE,2018-10-08 12:00:00,9.3,333.3,2.6875,48.0,41.0,11.25,26.75,28.479999542236328,28.510000228881836,28.35999870300293,28.03999900817871,6.974020176476323,3.936297174930224,2.467167466484244,8.166227521695566
AL162018,OSCAR,2018-10-26 18:00:00,25.4,314.7,14.925,74.75,6.5,50.75,31.25,26.329999923706055,26.51999855041504,26.65999984741211,26.849998474121097,5.443019672867286,27.04061956407049,13.490998379673767,0.399993896484375
AL012019,ANDREA,2019-05-20 18:00:00,28.1,291.4,0.3675,72.0,49.0,6.75,40.75,24.75,24.420000076293945,24.75,24.60999870300293,15.881656851254595,40.20385218277569,20.85359562435072,18.71022777229216
AL022019,BARRY,2019-07-10 12:00:00,28.5,273.5,3.9425,56.25,57.0,67.5,30.25,29.760000228881836,29.939998626708984,29.94999885559082,29.51999855041504,4.703964196572903,12.133280266057032,4.759870708858774,14.665639034359996
AL032019,THREE,2019-07-22 12:00:00,24.6,282.6,0.0,22.5,23.5,25.75,47.5,29.809999465942383,29.61999893188477,29.170000076293945,29.35999870300293,8.424534748586876,10.047171283785262,2.893585316963893,19.943707551778104
AL042019,CHANTAL,2019-08-20 18:00:00,40.1,300.3,0.49,73.25,57.0,9.25,21.75,24.739999771118164,24.01999855041504,24.969999313354492,26.899999618530273,11.378165205017185,23.39966328957818,18.215199138722586,34.32462381635646
AL052019,DORIAN,2019-08-24 06:00:00,10.3,313.6,58.3975,32.75,26.75,56.0,62.0,28.799999237060547,28.81999969482422,27.849998474121097,27.899999618530273,9.461942505714992,7.782376121764565,7.81286176037662,5.700882210977964
AL062019,ERIN,2019-08-26 12:00:00,31.7,287.3,0.735,51.75,53.5,47.75,45.0,28.34000015258789,29.17999839782715,29.229999542236328,27.51999855041504,11.704027914938294,3.901594374067067,18.777111795170267,15.382307932390416
AL082019,GABRIELLE,2019-09-03 00:00:00,16.1,329.9,6.23,49.0,50.75,15.25,40.75,27.559999465942383,26.81999969482422,27.60999870300293,26.260000228881836,13.538933436257476,6.000909072164342,7.814016756671809,6.917254446819348
AL072019,FERNAND,2019-09-03 06:00:00,23.6,266.0,1.0075,34.0,25.5,47.5,45.25,30.329999923706055,30.67999839782715,30.13999938964844,30.40999984741211,14.709362759254804,8.56511787721305,2.202906471876378,11.583174664262335
AL092019,HUMBERTO,2019-09-12 12:00:00,23.0,285.8,17.4625,30.75,22.75,20.25,45.25,28.989999771118164,29.309999465942383,29.260000228881836,29.969999313354492,6.9357615598865285,14.881685817757251,17.07886569435525,15.923849713856423
AL102019,JERRY,2019-09-17 00:00:00,12.6,317.4,9.9725,26.75,68.75,15.0,20.5,28.260000228881836,27.760000228881836,28.65999984741211,28.5,9.674962448331422,3.3814840275501408,1.7039492236390252,4.74081863352725
AL112019,IMELDA,2019-09-17 12:00:00,28.3,264.3,0.4425,59.75,16.5,58.5,55.75,30.34000015258789,30.329999923706055,30.299999237060547,30.279998779296875,1.149993896484375,8.405677335142741,5.306547554525517,15.713471293848288
AL122019,KAREN,2019-09-22 00:00:00,11.5,301.2,2.59,41.5,29.75,17.0,30.0,29.38999938964844,29.11999893188477,29.78999900817871,29.579999923706055,11.064499269820212,4.382926413408027,6.803871354268227,14.600582059781004
AL132019,LORENZO,2019-09-22 18:00:00,10.9,341.2,35.8925,52.75,19.25,71.25,65.75,29.010000228881836,28.469999313354492,27.90999984741211,27.239999771118164,9.689116083707058,7.672334720037905,12.817313924640638,8.26527931328186
AL142019,MELISSA,2019-10-08 18:00:00,35.0,285.9,5.2825,35.0,25.25,53.75,21.5,27.170000076293945,28.420000076293945,28.489999771118164,28.18000030517578,30.33521275269899,17.032248196453615,19.880507776236023,21.835626856305822
AL152019,FIFTEEN,2019-10-14 12:00:00,12.6,340.7,0.0,50.0,39.0,48.75,45.25,28.8799991607666,29.349998474121097,29.67999839782715,29.17999839782715,2.621309962216684,5.844396220956717,6.551890481714232,13.315204689671203
AL162019,NESTOR,2019-10-17 12:00:00,22.2,264.3,2.69,84.5,13.25,20.25,29.0,29.469999313354492,29.15999984741211,29.599998474121097,29.959999084472656,8.438597150891685,11.723905506581056,16.39123542863656,15.37547127707974
AL182019,PABLO,2019-10-23 18:00:00,40.0,321.7,4.9925,83.75,7.25,17.0,50.75,20.5,20.719999313354492,20.479999542236328,20.270000457763672,24.075593705160077,9.806910515545596,22.21543680905907,6.119906019104568
AL172019,OLGA,2019-10-25 12:00:00,24.7,265.2,1.05,85.0,40.75,47.5,8.5,28.81999969482422,29.399999618530273,29.459999084472656,29.35999870300293,14.176269862759645,16.73352697285224,19.573063343658525,25.6720562450815
AL192019,REBEKAH,2019-10-27 00:00:00,40.5,308.5,6.03,56.5,10.0,20.0,55.5,20.53999900817871,20.739999771118164,20.420000076293945,21.439998626708984,43.918890936771,46.474074407183494,11.128383451218037,8.162010038056167
AL202019,SEBASTIEN,2019-11-19 06:00:00,19.4,301.9,8.575,71.25,38.25,11.25,48.75,28.11999893188477,28.10999870300293,27.93000030517578,28.329999923706055,10.46181191151323,19.964347935783916,19.337278199104997,18.856800282517117
AL012020,ARTHUR,2020-05-16 18:00:00,28.0,281.3,3.4175,89.0,4.0,11.5,11.5,25.59000015258789,24.94999885559082,25.059999465942383,24.670000076293945,6.238992148675885,38.70791424487802,35.202459230861955,44.82888031433264
AL022020,BERTHA,2020-05-27 06:00:00,31.5,281.2,0.565,89.75,55.75,25.0,47.5,27.099998474121097,28.059999465942383,27.51999855041504,27.029998779296875,13.828889325759212,23.851114338007765,21.9964754408934,23.041552995386446
AL032020,CRISTOBAL,2020-06-01 18:00:00,19.4,269.1,5.305,100.0,62.0,45.0,42.75,29.779998779296875,29.86999893188477,29.979999542236328,29.92999839782715,17.622518864623114,28.108805167426993,25.6067634740534,36.56969706584087
AL042020,DOLLY,2020-06-22 06:00:00,38.6,292.9,0.565,54.0,50.0,60.75,14.0,23.15999984741211,23.60999870300293,20.1299991607666,19.709999084472656,2.825110423200254,23.031094863452033,26.98332996741459,17.368524723850243
AL052020,EDOUARD,2020-07-04 06:00:00,30.4,288.8,1.3275,51.25,55.5,52.0,87.75,26.28999900817871,25.75,26.60999870300293,25.28999900817871,7.665873886839151,5.7184473731011005,9.040913666574456,16.266625408588673
AL062020,FAY,2020-07-05 12:00:00,27.7,271.2,1.3475,55.75,53.25,21.5,45.25,29.31999969482422,29.599998474121097,28.420000076293945,28.299999237060547,9.640799068814632,9.311617143756791,19.44647978255854,26.26505515384168
AL072020,GONZALO,2020-07-20 12:00:00,8.9,323.2,2.7825,25.25,27.25,34.25,32.5,28.61999893188477,28.5,28.029998779296875,28.63999938964844,5.177958880507059,13.915571092989072,6.4181867740536145,9.731970161245656
AL082020,HANNA,2020-07-23 00:00:00,25.7,271.7,4.8325,55.0,47.0,38.0,51.75,29.53999900817871,29.709999084472656,30.459999084472656,30.229999542236328,11.919129495725375,9.375000066757204,5.053525678782876,11.834270913407064
AL092020,ISAIAS,2020-07-28 12:00:00,12.5,306.0,12.5375,27.25,43.0,6.0,13.5,28.579999923706055,29.01999855041504,28.78999900817871,27.760000228881836,7.0079421403306705,8.556065906971293,10.652700506264772,9.182491037876993
AL102020,TEN,2020-07-29 18:00:00,12.7,340.3,0.0,83.0,57.75,37.25,53.0,27.15999984741211,27.149999618530273,26.920000076293945,27.309999465942383,12.9751919241586,13.386794831789167,12.86569968408755,12.61551528119451
AL112020,JOSEPHINE,2020-08-10 18:00:00,11.1,325.8,1.535,47.5,66.25,67.0,47.75,28.31999969482422,28.34000015258789,27.989999771118164,28.06999969482422,8.0539590983147,0.6174551274915595,12.70009888437782,10.601001842181976
AL122020,KYLE,2020-08-14 12:00:00,36.6,285.8,1.0925,68.25,37.5,67.5,66.75,27.670000076293945,27.529998779296875,27.329999923706055,27.229999542236328,17.68206999931299,11.149271444501284,22.33542738010081,17.11406715300369
AL132020,LAURA,2020-08-20 00:00:00,14.4,312.7,13.7475,32.75,6.0,45.5,14.75,27.36999893188477,27.189998626708984,27.579999923706055,27.439998626708984,6.619101017765651,9.345185669288862,6.312736434285777,11.070373150559202
AL142020,MARCO,2020-08-20 18:00:00,14.1,279.5,3.4325,30.0,21.25,42.0,46.25,29.079999923706055,29.10999870300293,28.85999870300293,29.510000228881836,4.712815731005328,9.885659026915674,26.431575748513698,18.8392057528701
AL152020,OMAR,2020-08-30 18:00:00,30.2,279.3,0.735,76.5,50.5,43.0,50.0,29.399999618530273,29.059999465942383,29.06999969482422,29.38999938964844,5.462658603556892,19.94893519779485,19.397969997762743,12.20361140670155
AL162020,NANA,2020-09-01 06:00:00,15.9,284.8,2.94,42.25,18.25,53.25,29.5,29.17999839782715,28.69999885559082,29.399999618530273,29.239999771118164,9.755414899902128,15.042127389095317,17.813074530588285,10.3768085546492
AL182020,RENE,2020-09-06 18:00:00,14.6,341.9,2.035,72.75,59.0,68.0,46.75,28.01999855041504,28.670000076293945,28.0,28.09000015258789,4.797979730392599,5.950840585299524,11.795391078358271,9.8571332805454
AL172020,PAULETTE,2020-09-07 00:00:00,16.9,318.7,22.3325,36.25,6.25,35.75,26.0,27.25,27.469999313354492,26.599998474121097,27.11999893188477,2.1738504638621174,3.553167741798639,9.3501345507483,8.756783471748705
AL192020,SALLY,2020-09-11 18:00:00,25.4,281.4,8.2125,33.75,66.0,10.5,10.0,29.8799991607666,30.17999839782715,31.0,30.479999542236328,8.308920671338301,9.846479782168528,16.012494775561304,21.37387483145059
AL202020,TEDDY,2020-09-12 06:00:00,11.0,328.6,27.44,40.75,75.25,75.25,51.0,27.68000030517578,27.799999237060547,27.969999313354492,28.40999984741211,12.699040088083375,15.907939506393266,21.44542463207287,20.027933506995836
AL212020,VICKY,2020-09-14 00:00:00,17.5,331.8,2.1475,72.75,56.75,55.75,41.5,27.260000228881836,27.01999855041504,26.479999542236328,26.399999618530273,4.286753048906585,4.599796589210361,5.863872646365806,8.606719747617774
AL242020,ALPHA,2020-09-14 12:00:00,47.2,338.0,3.7625,99.5,61.0,20.25,48.5,17.93000030517578,17.809999465942383,17.44999885559082,17.020000457763672,25.95845310589719,10.260879404674132,14.113336326645925,37.55643306464736
AL232020,WILFRED,2020-09-17 00:00:00,10.2,335.0,1.3475,56.0,60.5,61.25,48.75,26.11999893188477,26.469999313354492,27.26999855041504,27.420000076293945,6.615228218861926,12.176308120621751,13.874550445250248,17.62507091562073
AL222020,BETA,2020-09-17 06:00:00,21.1,265.1,3.715,72.25,42.25,48.75,42.5,29.899999618530273,29.829999923706055,30.38999938964844,30.579999923706055,9.22523714706656,8.520930716526296,17.78405044010161,7.6095340732499235
AL252020,GAMMA,2020-10-02 00:00:00,16.6,276.7,3.1875,61.0,31.5,52.0,32.0,30.479999542236328,30.35999870300293,30.38999938964844,30.349998474121097,7.4108863618082275,7.2670494038582945,15.037037312277636,4.18763179514737
AL262020,DELTA,2020-10-04 18:00:00,16.4,283.8,16.6375,56.75,62.25,20.75,20.25,29.5,29.63999938964844,30.03999900817871,29.84000015258789,17.981884554213167,19.439988109885288,9.518665689557134,11.370054273358438
AL272020,EPSILON,2020-10-16 12:00:00,31.5,305.1,14.0525,63.0,11.0,45.0,31.25,27.010000228881836,27.19999885559082,27.3799991607666,27.239999771118164,12.37664245340837,11.237103296306715,13.889588042302762,13.894805651537908
AL282020,ZETA,2020-10-24 12:00:00,18.4,277.4,9.4675,47.75,40.0,28.5,47.0,29.65999984741211,29.53999900817871,29.94999885559082,29.510000228881836,5.013794261478217,4.426976739774546,15.03256912232685,4.022513933270522
AL292020,ETA,2020-10-31 18:00:00,14.9,287.6,20.86,54.5,30.0,47.25,38.5,28.939998626708984,29.010000228881836,29.299999237060547,29.349998474121097,3.2658292350616343,5.68517650974427,20.434728336502676,17.990275985674643
AL302020,THETA,2020-11-08 12:00:00,28.4,312.5,5.5875,69.0,52.0,27.5,1.25,26.18000030517578,26.25,26.65999984741211,26.809999465942383,13.87725509755295,12.88169754283657,6.65136358865638,7.661797157400676
AL312020,IOTA,2020-11-12 12:00:00,15.5,289.1,13.88,95.25,81.0,8.75,50.0,29.329999923706055,29.34000015258789,29.219999313354492,29.099998474121097,5.8545385202796965,9.02503424608916,22.787414395249577,23.17897823286178
AL012021,ANA,2021-05-20 00:00:00,30.3,304.5,2.605,31.5,15.25,16.0,46.5,23.59000015258789,23.94999885559082,24.479999542236328,23.43000030517578,38.87278191577037,18.69468581785256,16.742554970472092,16.394396671218168
AL022021,BILL,2021-06-13 18:00:00,31.9,281.9,1.16,69.25,77.75,78.5,30.0,27.219999313354492,27.25,27.36999893188477,27.11999893188477,7.028735061160199,10.761068431888146,27.39535646473694,11.6983168149307
AL032021,CLAUDETTE,2021-06-17 18:00:00,22.5,267.8,2.25,76.5,41.5,61.0,40.75,27.849998474121097,27.86999893188477,27.86999893188477,28.059999465942383,9.597202299916209,22.040558449252465,26.36376560514037,30.013019795824057
AL042021,DANNY,2021-06-27 18:00:00,29.8,287.2,0.5275,13.75,27.75,57.75,47.5,26.920000076293945,26.709999084472656,26.01999855041504,26.06999969482422,4.30711501559226,4.405747771082194,17.38168967279718,12.432869895887915
AL052021,ELSA,2021-06-30 18:00:00,9.4,317.2,11.5025,61.75,20.75,6.0,37.5,27.670000076293945,27.579999923706055,27.61999893188477,27.279998779296875,4.796156963075375,6.0415249836414855,5.849412265825606,12.18608383714972
AL062021,FRED,2021-08-09 18:00:00,13.9,301.3,3.14,14.0,14.25,16.5,14.5,28.85999870300293,28.809999465942383,28.53999900817871,28.329999923706055,5.466831072897682,10.238468191688122,11.799285078818947,16.628326606065997
AL072021,GRACE,2021-08-13 06:00:00,15.0,313.3,10.68,63.5,31.0,26.5,14.5,27.5,26.78999900817871,27.19999885559082,26.799999237060547,5.036430208376851,4.6095682089449905,5.445237986685681,10.73664908895523
AL082021,HENRI,2021-08-15 00:00:00,35.8,296.6,8.385,68.0,22.5,44.75,42.25,27.549999237060547,27.51999855041504,27.549999237060547,26.88999938964844,5.937434324604081,7.377414466868824,22.85274955559005,16.726867769636986
AL092021,IDA,2021-08-26 12:00:00,16.5,281.1,14.615,45.25,28.0,21.75,24.0,28.84000015258789,28.959999084472656,29.459999084472656,29.149999618530273,11.643909183996891,12.921155200546682,21.879573288379643,7.490077679642645
AL102021,KATE,2021-08-27 12:00:00,13.1,312.7,0.65,22.5,19.5,33.25,61.75,28.06999969482422,27.959999084472656,27.529998779296875,28.329999923706055,11.573729943656634,4.103733001427516,4.6814805331847955,12.32145109209342
AL112021,JULIAN,2021-08-28 12:00:00,32.1,308.3,2.135,16.75,16.5,19.25,41.5,27.85999870300293,28.010000228881836,28.959999084472656,28.31999969482422,11.38474951438806,5.2063675843113195,4.257713871084908,11.44183741701658
AL122021,LARRY,2021-08-31 18:00:00,11.5,339.4,33.09,73.25,60.5,45.0,70.75,27.899999618530273,27.69999885559082,27.579999923706055,27.11999893188477,3.135481875344667,10.084145113107123,10.613258581491843,15.656507680451396
AL132021,MINDY,2021-09-08 18:00:00,28.4,273.2,0.6975,82.75,12.25,55.5,54.25,28.69999885559082,28.38999938964844,29.079999923706055,30.209999084472656,5.31184011287917,14.846317112324463,6.724767276750384,13.633460459703356
AL142021,NICHOLAS,2021-09-12 12:00:00,21.0,264.8,2.8475,73.0,65.5,51.0,62.5,29.529998779296875,29.549999237060547,29.299999237060547,30.059999465942383,12.26083723279787,18.054362112865977,13.044563018893577,12.951545253451853
AL152021,ODETTE,2021-09-16 06:00:00,30.4,285.7,6.1025,44.5,51.25,48.0,34.0,28.279998779296875,28.59000015258789,28.969999313354492,28.53999900817871,3.5933963435764653,10.457324301739083,9.846605210647397,21.775000095367435
AL162021,PETER,2021-09-19 00:00:00,16.4,307.3,1.78,9.0,13.25,14.0,16.75,28.510000228881836,28.09000015258789,28.40999984741211,28.1299991607666,3.395770343048869,12.035391053382824,15.613795682226284,6.386950685728666
AL172021,ROSE,2021-09-19 00:00:00,10.4,332.6,1.4275,46.5,73.0,26.25,16.5,28.420000076293945,29.0,28.239999771118164,27.219999313354492,14.392229428394446,10.040542070774832,11.83017767829194,5.32593908357253
AL182021,SAM,2021-09-22 18:00:00,10.0,326.9,56.82,61.5,14.75,32.5,29.0,29.13999938964844,29.439998626708984,29.10999870300293,28.43000030517578,4.2662932216983025,8.811923810370722,11.830152719661635,5.416699228433488
AL192021,TERESA,2021-09-24 06:00:00,31.4,298.0,0.565,60.25,1.25,24.0,50.0,27.1299991607666,27.65999984741211,28.03999900817871,27.76999855041504,15.75218378171307,21.837611072805885,23.41420415530604,14.713473519694976
AL202021,VICTOR,2021-09-29 00:00:00,7.0,338.0,2.4475,61.5,33.0,39.5,81.5,28.65999984741211,28.76999855041504,29.09000015258789,28.78999900817871,10.303428364974405,5.461226680231935,11.04219215428595,12.256045461462389
AL212021,WANDA,2021-10-25 18:00:00,32.5,283.7,10.4475,50.0,52.25,3.25,31.75,27.979999542236328,27.65999984741211,28.03999900817871,28.1299991607666,39.41208511821376,31.202665070194275,44.6113452797211,8.674134875866727
AL012022,ALEX,2022-06-02 18:00:00,21.3,272.5,3.0825,56.75,57.0,73.0,11.25,,,,,28.73695249961006,38.99078346098562,31.22214663611426,30.643147510298693
AL022022,BONNIE,2022-06-27 18:00:00,8.3,309.5,18.7275,65.5,12.5,24.25,17.0,28.59000015258789,28.529998779296875,28.219999313354492,28.13999938964844,9.940478898779324,5.84048299356574,2.35385491042855,2.465004840792009
AL032022,COLIN,2022-07-01 18:00:00,31.8,279.5,0.49,77.25,59.5,40.25,53.0,28.079999923706055,28.19999885559082,27.989999771118164,28.049999237060547,18.63280301651644,10.550029334935996,14.907820675548516,5.396817046330965
AL052022,DANIELLE,2022-08-31 12:00:00,37.5,313.4,15.825,17.75,5.75,8.0,3.0,27.469999313354492,27.420000076293945,27.459999084472656,27.579999923706055,5.647177711652814,11.891437474688514,13.582433074808776,16.846438762243842
AL062022,EARL,2022-09-02 18:00:00,17.9,301.4,17.775,23.0,5.5,6.25,0.5,28.739999771118164,28.5,28.76999855041504,28.739999771118164,4.795050429475897,26.695566453806137,9.24425586634255,2.6768690674133664
AL072022,FIONA,2022-09-14 06:00:00,16.0,312.1,34.49,15.25,28.0,0.5,23.75,28.36999893188477,28.40999984741211,27.920000076293945,27.6299991607666,1.1250016212464025,8.425335436519312,10.535299154125116,12.541256534084642
AL082022,GASTON,2022-09-19 12:00:00,28.7,313.7,5.38,18.25,24.5,10.75,16.75,28.01999855041504,28.15999984741211,27.94999885559082,28.56999969482422,6.655544174453244,19.44228715755338,4.883968007807709,15.375732609577105
AL092022,IAN,2022-09-22 18:00:00,12.3,293.7,23.88,41.75,60.75,24.25,40.25,29.309999465942383,29.36999893188477,29.349998474121097,29.479999542236328,13.880764923998177,9.6448503495705,6.636311201186075,10.57606357001224
