,storm_id,storm_name,date,time,record_id,status,lat,lon,max_wind_kt,min_slp_mb,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
911,AL061937,UNNAMED,1937-09-13,0600,,TS,17.0N,56.4W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1045,AL071937,UNNAMED,1937-09-16,1200,,TS,23.1N,94.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1166,AL081937,UNNAMED,1937-09-20,0600,,HU,15.2N,43.3W,65.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1276,AL091937,UNNAMED,1937-09-26,0600,,TD,23.2N,79.4W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1378,AL101937,UNNAMED,1937-10-02,0000,,TS,24.5N,87.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1469,AL111937,UNNAMED,1937-10-18,1200,,EX,35.4N,45.3W,45.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
87,AL011938,UNNAMED,1938-01-01,1200,,EX,32.3N,40.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
259,AL021938,UNNAMED,1938-08-08,0600,,TS,17.5N,62.3W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
430,AL031938,UNNAMED,1938-08-10,0000,,TS,11.2N,58.6W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
602,AL041938,UNNAMED,1938-08-23,0600,,TS,13.9N,73.8W,45.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
763,AL051938,UNNAMED,1938-09-09,1200,,TD,13.0N,46.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
912,AL061938,UNNAMED,1938-09-09,1200,,TD,12.8N,19.4W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1046,AL071938,UNNAMED,1938-10-10,1800,,TD,16.0N,87.5W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1167,AL081938,UNNAMED,1938-10-16,1200,,TD,32.0N,64.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1277,AL091938,UNNAMED,1938-11-07,0600,,TS,20.2N,72.4W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
88,AL011939,UNNAMED,1939-06-12,0600,,TD,17.6N,87.8W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
260,AL021939,UNNAMED,1939-08-07,1800,,TD,19.3N,63.9W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
431,AL031939,UNNAMED,1939-08-15,0000,,TD,31.4N,62.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
603,AL041939,UNNAMED,1939-09-23,0000,,TS,19.3N,94.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
764,AL051939,UNNAMED,1939-10-11,1200,,TD,17.5N,62.5W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
913,AL061939,UNNAMED,1939-10-28,1200,,TD,15.0N,82.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
89,AL011940,UNNAMED,1940-05-19,1200,,TS,22.0N,71.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
261,AL021940,UNNAMED,1940-08-03,1200,,TD,28.5N,83.1W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
432,AL031940,UNNAMED,1940-08-05,1800,,TS,18.9N,64.8W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
604,AL041940,UNNAMED,1940-08-26,1200,,TD,26.2N,65.3W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
765,AL051940,UNNAMED,1940-09-07,1800,,TD,15.2N,47.3W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
914,AL061940,UNNAMED,1940-09-18,1200,,TD,12.0N,81.5W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1047,AL071940,UNNAMED,1940-09-22,0000,,TS,29.3N,49.4W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1168,AL081940,UNNAMED,1940-10-20,0000,,TD,12.0N,79.1W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1278,AL091940,UNNAMED,1940-10-24,1800,,TS,22.0N,72.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
90,AL011941,UNNAMED,1941-09-11,0000,,TD,27.1N,86.7W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
262,AL021941,UNNAMED,1941-09-17,1200,,TD,23.7N,88.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
433,AL031941,UNNAMED,1941-09-18,0000,,TD,26.8N,78.7W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
605,AL041941,UNNAMED,1941-09-23,1800,,TD,13.7N,60.3W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
766,AL051941,UNNAMED,1941-10-03,1800,,TS,21.2N,62.4W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
915,AL061941,UNNAMED,1941-10-15,0600,,TD,20.7N,69.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
91,AL011942,UNNAMED,1942-08-03,0000,,TD,16.2N,85.2W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
263,AL021942,UNNAMED,1942-08-17,1200,,TD,19.0N,85.5W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
434,AL031942,UNNAMED,1942-08-23,1200,,TD,14.8N,74.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
606,AL041942,UNNAMED,1942-08-25,0600,,HU,27.5N,62.5W,65.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
767,AL051942,UNNAMED,1942-09-15,1800,,TS,12.5N,58.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
916,AL061942,UNNAMED,1942-09-18,1200,,TS,35.0N,65.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1048,AL071942,UNNAMED,1942-09-27,0600,,TS,29.8N,63.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1169,AL081942,UNNAMED,1942-09-30,1200,,TD,24.0N,71.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1279,AL091942,UNNAMED,1942-10-10,0600,,TS,29.6N,71.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1379,AL101942,UNNAMED,1942-10-13,1200,,TD,19.4N,76.9W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1470,AL111942,UNNAMED,1942-11-05,0000,,TS,21.8N,72.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
92,AL011943,UNNAMED,1943-07-25,1800,,TS,28.0N,87.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
264,AL021943,UNNAMED,1943-08-13,1200,,TS,17.1N,60.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
435,AL031943,UNNAMED,1943-08-19,0600,,TS,13.5N,55.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
607,AL041943,UNNAMED,1943-09-01,0600,,TS,24.5N,59.5W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
768,AL051943,UNNAMED,1943-09-13,0000,,TD,26.0N,77.8W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
917,AL061943,UNNAMED,1943-09-15,1800,,TS,23.8N,93.9W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1049,AL071943,UNNAMED,1943-09-28,0600,,TS,29.0N,65.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1170,AL081943,UNNAMED,1943-10-01,0600,,TS,24.0N,60.7W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1280,AL091943,UNNAMED,1943-10-11,0600,,TS,12.7N,60.5W,45.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1380,AL101943,UNNAMED,1943-10-20,1200,,TD,16.0N,81.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
93,AL011944,UNNAMED,1944-07-13,0600,,TD,19.6N,68.6W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
265,AL021944,UNNAMED,1944-07-24,0600,,TS,13.4N,56.6W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
436,AL031944,UNNAMED,1944-07-30,1200,,TS,21.5N,69.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
608,AL041944,UNNAMED,1944-08-16,1800,,TS,12.1N,59.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
769,AL051944,UNNAMED,1944-08-18,1200,,TD,20.5N,85.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
918,AL061944,UNNAMED,1944-09-09,0000,,TD,25.0N,95.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1050,AL071944,UNNAMED,1944-09-09,0600,,TS,20.8N,58.5W,45.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1171,AL081944,UNNAMED,1944-09-19,0600,,TS,19.3N,83.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1281,AL091944,UNNAMED,1944-09-21,1200,,TS,17.1N,41.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1381,AL101944,UNNAMED,1944-09-30,0000,,TS,33.1N,44.1W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1471,AL111944,UNNAMED,1944-09-30,0600,,TS,14.4N,59.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1546,AL121944,UNNAMED,1944-10-11,0000,,TS,35.5N,40.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1616,AL131944,UNNAMED,1944-10-12,1200,,TD,16.0N,80.5W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1676,AL141944,UNNAMED,1944-11-01,0000,,TD,12.2N,81.3W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
94,AL011945,UNNAMED,1945-06-20,1200,,TS,19.0N,85.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
266,AL021945,UNNAMED,1945-07-19,0600,,TD,25.7N,90.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
437,AL031945,UNNAMED,1945-08-02,0000,,TS,13.6N,58.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
609,AL041945,UNNAMED,1945-08-17,1800,,TS,17.4N,53.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
770,AL051945,UNNAMED,1945-08-24,0000,,TS,20.5N,94.4W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
919,AL061945,UNNAMED,1945-08-29,0600,,TS,13.6N,82.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1051,AL071945,UNNAMED,1945-09-03,1800,,TD,21.0N,84.6W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1172,AL081945,UNNAMED,1945-09-09,1200,,TS,16.4N,58.3W,45.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1282,AL091945,UNNAMED,1945-09-12,0000,,HU,19.0N,58.5W,65.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1382,AL101945,UNNAMED,1945-10-02,0600,,TS,15.5N,81.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1472,AL111945,UNNAMED,1945-10-10,1200,,TD,14.0N,77.9W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
95,AL011946,UNNAMED,1946-06-13,1200,,TD,27.5N,86.5W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
267,AL021946,UNNAMED,1946-07-05,0600,,EX,31.4N,79.3W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
438,AL031946,UNNAMED,1946-08-25,0000,,TS,21.0N,94.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
610,AL041946,UNNAMED,1946-09-12,0000,,TS,23.5N,79.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
771,AL051946,UNNAMED,1946-10-01,1200,,TD,32.5N,36.5W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
920,AL061946,UNNAMED,1946-10-05,1800,,TS,18.2N,87.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1052,AL071946,UNNAMED,1946-10-31,1800,,TD,21.9N,73.5W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
96,AL011947,UNNAMED,1947-07-31,0600,,TD,19.5N,93.6W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
268,AL021947,UNNAMED,1947-08-09,0600,,TD,12.7N,75.5W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
439,AL031947,UNNAMED,1947-08-18,1800,,TD,23.3N,82.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
611,AL041947,UNNAMED,1947-09-04,0600,,TD,14.5N,20.1W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
772,AL051947,UNNAMED,1947-09-07,0000,,TD,27.7N,85.6W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
921,AL061947,UNNAMED,1947-09-20,0600,,TS,19.2N,77.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1053,AL071947,UNNAMED,1947-10-05,1800,,EX,25.0N,78.5W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1283,AL091947,UNNAMED,1947-10-08,1800,,TD,13.5N,82.3W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1173,AL081947,UNNAMED,1947-10-08,0000,,TS,34.7N,42.8W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1383,AL101947,UNNAMED,1947-10-17,0000,,TS,19.0N,63.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
97,AL011948,UNNAMED,1948-05-22,0600,,TD,17.1N,73.2W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
269,AL021948,UNNAMED,1948-07-07,1800,,TD,27.5N,89.4W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
440,AL031948,UNNAMED,1948-08-26,0000,,TS,20.4N,60.6W,55.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
612,AL041948,UNNAMED,1948-08-30,1800,,TS,12.9N,55.4W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
773,AL051948,UNNAMED,1948-09-01,1800,,TD,24.3N,94.8W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
922,AL061948,UNNAMED,1948-09-04,0600,,TS,14.3N,20.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1054,AL071948,UNNAMED,1948-09-07,1200,,EX,36.0N,58.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1174,AL081948,UNNAMED,1948-09-18,0600,,TS,18.2N,79.2W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1284,AL091948,UNNAMED,1948-10-03,1200,,TD,16.7N,83.5W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1384,AL101948,UNNAMED,1948-11-08,1800,,TS,25.8N,66.0W,45.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
98,AL011949,UNNAMED,1949-08-21,0000,,TS,21.2N,61.5W,55.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
270,AL021949,UNNAMED,1949-08-23,0600,,TS,18.0N,60.0W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
441,AL031949,UNNAMED,1949-08-30,1800,,TD,11.9N,55.8W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
613,AL041949,UNNAMED,1949-09-03,0000,,TD,18.5N,65.4W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
774,AL051949,UNNAMED,1949-09-03,0600,,TS,23.7N,89.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
923,AL061949,UNNAMED,1949-09-05,0600,,TS,27.3N,40.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1055,AL071949,UNNAMED,1949-09-11,1800,,EX,31.0N,72.8W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1175,AL081949,UNNAMED,1949-09-13,0600,,TS,16.0N,32.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1385,AL101949,UNNAMED,1949-09-20,1200,,TS,14.2N,60.8W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1285,AL091949,UNNAMED,1949-09-20,1200,,TS,26.0N,91.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1473,AL111949,UNNAMED,1949-09-27,0600,,TD,13.2N,90.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1547,AL121949,UNNAMED,1949-10-02,1800,,TS,24.0N,56.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1677,AL141949,UNNAMED,1949-10-13,0600,,TS,21.8N,49.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1617,AL131949,UNNAMED,1949-10-13,0600,,TD,20.8N,74.7W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1732,AL151949,UNNAMED,1949-11-01,1200,,TS,26.0N,45.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1780,AL161949,UNNAMED,1949-11-03,0600,,TS,18.0N,82.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
99,AL011950,ABLE,1950-08-12,0000,,TS,17.1N,55.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
271,AL021950,BAKER,1950-08-18,1200,,TD,12.0N,54.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
442,AL031950,CHARLIE,1950-08-21,1200,,TS,11.1N,26.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
614,AL041950,DOG,1950-08-30,1800,,HU,15.2N,55.6W,80.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
775,AL051950,EASY,1950-09-01,0600,,TS,19.7N,83.2W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
924,AL061950,FOX,1950-09-08,0600,,TS,15.5N,41.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1056,AL071950,GEORGE,1950-09-27,0600,,TS,24.6N,51.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1176,AL081950,HOW,1950-10-01,0600,,TD,25.6N,88.4W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1286,AL091950,ITEM,1950-10-08,0600,,TS,23.3N,90.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1386,AL101950,JIG,1950-10-11,1200,,TS,22.4N,47.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1474,AL111950,KING,1950-10-13,0600,,TD,16.0N,84.2W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1548,AL121950,UNNAMED,1950-10-17,0600,,TS,22.0N,42.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1618,AL131950,LOVE,1950-10-18,0000,,TS,25.5N,89.5W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1678,AL141950,MIKE,1950-10-25,1200,,TD,24.7N,42.2W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1733,AL151950,UNNAMED,1950-10-27,1200,,TS,26.0N,26.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1781,AL161950,UNNAMED,1950-11-10,0000,,TS,33.7N,58.5W,45.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
100,AL011951,UNNAMED,1951-01-02,1200,,EX,30.5N,58.0W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
272,AL021951,ABLE,1951-05-16,0000,,TD,32.0N,68.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
443,AL031951,BAKER,1951-08-02,0600,,TD,20.9N,52.9W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
615,AL041951,CHARLIE,1951-08-12,0000,,TD,12.1N,44.1W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
776,AL051951,DOG,1951-08-27,0600,,TD,12.3N,25.6W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
925,AL061951,EASY,1951-09-01,0600,,TD,12.5N,32.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1057,AL071951,FOX,1951-09-02,1800,,TD,12.6N,20.3W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1177,AL081951,GEORGE,1951-09-19,1800,,TD,19.4N,93.2W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1287,AL091951,HOW,1951-09-29,0000,,TD,20.2N,85.8W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1387,AL101951,ITEM,1951-10-12,0600,,TD,15.5N,80.2W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1475,AL111951,JIG,1951-10-15,0600,,TS,27.7N,76.0W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1549,AL121951,UNNAMED,1951-12-03,1200,,EX,39.0N,53.0W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
101,AL011952,UNNAMED,1952-02-02,0600,,LO,18.5N,87.2W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
273,AL021952,ABLE,1952-08-18,0600,,TD,14.6N,19.0W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
444,AL031952,UNNAMED,1952-08-27,1800,,TS,32.2N,77.6W,45.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
616,AL041952,BAKER,1952-08-31,0600,,TS,15.4N,53.9W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
777,AL051952,UNNAMED,1952-09-08,0000,,TS,42.0N,23.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1058,AL071952,DOG,1952-09-24,1200,,TD,12.6N,48.7W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
926,AL061952,CHARLIE,1952-09-24,0000,,TD,20.0N,69.2W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1178,AL081952,UNNAMED,1952-09-25,1200,,TD,12.4N,22.7W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1288,AL091952,EASY,1952-10-06,1200,,TD,15.2N,51.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1388,AL101952,FOX,1952-10-20,1200,,TD,11.4N,77.7W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1476,AL111952,UNNAMED,1952-11-24,1800,,EX,22.5N,60.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
102,AL011953,ALICE,1953-05-25,1800,,TD,14.4N,81.8W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
274,AL021953,UNNAMED,1953-07-11,1800,,TD,26.1N,81.3W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
445,AL031953,BARBARA,1953-08-11,0600,,TD,22.8N,74.4W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
617,AL041953,CAROL,1953-08-28,0600,,TD,14.0N,20.5W,25.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
778,AL051953,UNNAMED,1953-08-29,1800,,TD,26.3N,80.9W,25.0,1007.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
