code,sst_minus_0_days,sst_minus_3_days,sst_minus_7_days,sst_minus_14_days
AL202003,301.42999877929685,302.419998550415,302.9499992370605,302.35999908447263
AL202005,302.13999977111814,302.85999908447263,302.22999992370603,303.5399993896484
AL202010,299.919998550415,299.83999862670896,300.58999862670896,300.3099998474121
AL202011,301.2799991607666,301.0299991607666,300.9399990081787,301.08999862670896
AL202019,301.26999893188474,301.2599987030029,301.08000030517576,301.47999992370603
AL202020,300.83000030517576,300.9499992370605,301.11999931335447,301.5599998474121
AL202021,301.8099998474121,301.919998550415,302.24000015258787,301.9399990081787
AL202023,303.24000015258787,303.24000015258787,303.01999893188474,303.0799983978271
AL211967,301.564208984375,301.54351806640625,301.42852783203125,301.2108459472656
AL211969,299.66925048828125,299.9516906738281,300.08685302734375,300.0991516113281
AL211970,301.1441955566406,301.1308288574219,301.23651123046875,301.21923828125
AL211971,300.49542236328125,300.6733093261719,300.86468505859375,300.9951171875
AL211975,300.50177001953125,300.5408935546875,300.6998291015625,300.99493408203125
AL211976,300.9147644042969,300.99969482421875,301.06805419921875,301.153564453125
AL211978,292.25421142578125,292.43402099609375,293.6390686035156,294.7629089355469
AL211981,301.5069274902344,301.7723388671875,302.0152587890625,301.73187255859375
AL211995,300.0700000762939,300.5399993896484,300.92999877929685,301.11999931335447
AL212003,296.42999877929685,296.9699996948242,297.0399993896484,296.7899993896484
AL212005,298.35999908447263,298.60999908447263,299.2799991607666,298.7799991607666
AL212010,302.47999992370603,302.04999961853025,302.86999931335447,302.6600002288818
AL212020,300.4100002288818,300.169998550415,299.6299995422363,299.54999961853025
AL212021,301.1299995422363,300.8099998474121,301.1899990081787,301.2799991607666
AL212023,303.63999977111814,303.6600002288818,303.919998550415,303.9499992370605
AL221969,295.2445068359375,295.2776184082031,295.4172668457031,295.97442626953125
AL221970,301.0987243652344,301.2698669433594,301.61907958984375,301.8175964355469
AL221971,301.43170166015625,301.4906311035156,301.5058288574219,301.4064636230469
AL221975,298.5115966796875,298.66033935546875,298.9294128417969,299.3341979980469
AL221978,301.25360107421875,301.3000183105469,301.30987548828125,301.25079345703125
AL221981,296.50537109375,296.87158203125,297.4466552734375,297.7933654785156
AL222005,301.169998550415,301.47999992370603,301.9100002288818,301.6999992370605
AL222020,303.04999961853025,302.97999992370603,303.5399993896484,303.72999992370603
AL231967,300.7801513671875,300.8027038574219,300.94384765625,301.4405212402344
AL231969,302.66815185546875,302.72015380859375,302.763671875,302.80902099609375
AL231970,295.39422607421875,295.5040588378906,295.6239013671875,295.7508239746094
AL231975,290.6708679199219,290.5650634765625,290.3659973144531,290.14105224609375
AL231978,301.5633239746094,301.67572021484375,301.8031921386719,302.1300964355469
AL232005,300.7199996948242,301.04999961853025,301.33000030517576,301.7599987030029
AL232020,299.26999893188474,299.61999931335447,300.419998550415,300.5700000762939
AL241967,300.2731628417969,300.3564758300781,300.4919738769531,300.42236328125
AL241969,302.5952453613281,302.6855163574219,302.6818542480469,302.6028137207031
AL241978,298.4793701171875,298.6303405761719,298.7437438964844,299.1883239746094
AL242005,296.11999931335447,295.99000015258787,296.5700000762939,297.61999931335447
AL242020,291.08000030517576,290.95999946594236,290.5999988555908,290.17000045776365
AL251967,300.92901611328125,301.02191162109375,301.11895751953125,301.1767272949219
AL251969,302.6935729980469,302.77081298828125,302.743896484375,302.469482421875
AL252005,302.669998550415,302.5299991607666,303.0599998474121,302.74000015258787
AL252020,303.6299995422363,303.5099987030029,303.5399993896484,303.49999847412107
AL261969,302.4349365234375,302.54498291015625,302.60888671875,302.5457458496094
AL262005,302.49000015258787,302.9,302.1899990081787,302.85999908447263
AL262020,302.65,302.7899993896484,303.1899990081787,302.99000015258787
AL271967,299.84716796875,299.54461669921875,299.2486572265625,299.0570983886719
AL271969,297.73388671875,297.7638854980469,297.85791015625,298.32000732421875
AL272005,302.4699996948242,302.61999931335447,302.419998550415,303.2599987030029
AL272020,300.1600002288818,300.3499988555908,300.5299991607666,300.38999977111814
AL281967,300.2636413574219,300.3017578125,300.1248779296875,299.68310546875
AL281969,296.22137451171875,296.78887939453125,297.65789794921875,298.282470703125
AL282005,301.0299991607666,301.3200000762939,302.2199996948242,303.0299991607666
AL282020,302.8099998474121,302.6899990081787,303.0999988555908,302.6600002288818
AL291969,301.6285400390625,301.957275390625,302.11712646484375,302.26910400390625
AL292005,298.1299995422363,299.0399993896484,299.35999908447263,299.49000015258787
AL292020,302.08999862670896,302.1600002288818,302.4499992370605,302.49999847412107
AL301969,303.0363464355469,303.0201721191406,303.10589599609375,302.9109802246094
AL302005,296.8799995422363,296.70999946594236,297.7899993896484,297.5700000762939
AL302020,299.33000030517576,299.4,299.8099998474121,299.95999946594236
AL312005,296.74000015258787,296.99000015258787,297.5399993896484,297.5099987030029
AL312020,302.47999992370603,302.49000015258787,302.36999931335447,302.24999847412107
